"Indicatortype","Indicator","Description"
"URL","http://goalrom.com",""
"URL","http://pngdoma.com",""
"URL","http://robmkg.com",""
"URL","http://textmaticz.com",""
"FileHash-MD5","a7b300d6cb0488358a80c512a64ff570",""
"FileHash-MD5","a7fb4779f2a1c4a27da2e74616db7c31",""
"FileHash-MD5","a82c6772f984a9b49a1512b913da4332",""
"FileHash-MD5","ab4b8d26d389c76b3d4a85e2ccb9e153",""
"FileHash-MD5","accc6633af50aea83024ab5a0861375b",""
"FileHash-MD5","b0353610172416a9ffcd3e7fb7bae648",""
"FileHash-MD5","b09a35b75700d11a251bdfc51b1d08e9",""
"FileHash-MD5","b4183e52fb807689140ed5aa20808700",""
"FileHash-MD5","b68915810f6de276a706e7f4c37645ea",""
"FileHash-MD5","b6ee9daea4b2d849793e651603a1512d",""
"FileHash-MD5","bab0b5bb50c349cefd9dedf869eb0013",""
"FileHash-MD5","bb2113989478db0ae1dfbf6450079252",""
"FileHash-MD5","bc162b6742aa1ea86a3b391d549ef969",""
"FileHash-MD5","c21025561a3151f9eb2c728aab5a7a90",""
"FileHash-MD5","c212af0c8a880697374e06b59376f991",""
"FileHash-MD5","c3828ce2ed1453efaad442d150b79f6e",""
"FileHash-MD5","c59eb65b0b237e39afed796c5b3db417",""
"FileHash-MD5","c75fc659f257291c9ccc94c3ff4b5a83",""
"FileHash-MD5","c818e4bca286c690156eff37daa2e209",""
"FileHash-MD5","c86f8642560a6353ed2fe44f0c6b07e8",""
"FileHash-MD5","c89d5bb8a36c0f2891b5a75834a7ad64",""
"FileHash-MD5","c97b0753a263e042eb6e3c72b2f6565f",""
"FileHash-MD5","cabaf29e9763d18b0d0dffbc576fdf3e",""
"FileHash-MD5","cf8988662588c8fe943ecf42fc35e0b4",""
"FileHash-MD5","d3947c239a07090deb7d4a9d21d68813",""
"FileHash-MD5","d3e95c81d038cbf6efc5af3208313922",""
"FileHash-MD5","d72b649df88d78441d5629af99fa1d40",""
"FileHash-MD5","db1a697955f1140aed36864617f41425",""
"FileHash-MD5","db2179161fa0fc1694bd7425d1e80a5d",""
"FileHash-MD5","db6800cf6288ba0b7492f533f519ca24",""
"FileHash-MD5","db6d1f6ab887383782e4e3d6e4aacdd0",""
"FileHash-MD5","dbd9cbaeb27326ef2aead32292d70632",""
"FileHash-MD5","dc6f128a5316fb9af66ea01190c63895",""
"FileHash-MD5","e0d474af77e89bf1c2dbb7d7a5f8ace9",""
"FileHash-MD5","e18078dca1a1f452b06ec0d9c30982b6",""
"FileHash-MD5","e1956b827ef36a0dde5c42f2c26ac8b6",""
"FileHash-MD5","e28f2f0546ef07bc3425528d813ec954",""
"FileHash-MD5","e375b63a76daddff5741b340ae7bd6a8",""
"FileHash-MD5","e3f106af3e45c480bf9e45eb21617083",""
"FileHash-MD5","e51cbcf89a26686c62350bae371f8601",""
"FileHash-MD5","e6f9d538fcdf46493df8ecb648f98d13",""
"FileHash-MD5","e726520b3ad875b516df6c3d25476444",""
"FileHash-MD5","e833910ab506b08db2a0e7e1313c6556",""
"FileHash-MD5","ea71fcc615025214b2893610cfab19e9",""
"FileHash-MD5","ec04e0d3eadf043a1219942051a2a147",""
"FileHash-MD5","f02b13f9634604be5388b3c13c7cec8d",""
"FileHash-MD5","f0d3cff26b419aff4acfede637f6d3a2",""
"FileHash-MD5","f18d216b070744097846f96877865d1c",""
"FileHash-MD5","f5884141b04503ee6afb2a17fd7761fc",""
"FileHash-MD5","f93fee328737cb97d83701a4a50eaefd",""
"FileHash-MD5","fb75dde8f9e473d019a6cbdbb0d2283a",""
"FileHash-MD5","fc5f0cc23280547e1d727534649b3dfa",""
"FileHash-MD5","ff2558571ee99ed4aec63a3980719034",""
"FileHash-MD5","ffe01dccc1aa70c80ebb1b9f8fcadf1f",""
"FileHash-SHA1","23e0997f9faec5a87fb58845ad3e7cf8d90c3a74","SHA1 of 03205e90135fd84d74af8b38d1960994
SHA1 of 03205e90135fd84d74af8b38d1960994"
"FileHash-SHA1","2807ec5cecad17044e98d09974c756e635a182e5","SHA1 of d3947c239a07090deb7d4a9d21d68813"
"FileHash-SHA1","30e86a87a42b693e8b1754d0fbfaeedf8f93369b","SHA1 of bab0b5bb50c349cefd9dedf869eb0013"
"FileHash-SHA1","3bf8f114e47bfb8d72fcb92b34efff2e46c03062","SHA1 of 0456fa74b8cc6866c5d1ce9e15136723"
"FileHash-SHA1","3ca20fd38c123c16a13d523efae947f11297143f","SHA1 of 977d5babf7112f1b6072eaa1f3f896b8"
"FileHash-SHA1","75c0a948fc341177d0da16da19407bd41da183a5","SHA1 of 0b4f0ead0482582f7a98362dbf18c219"
"FileHash-SHA1","7d7b6d8158e6adac978783d7c4fc407d72acbced","SHA1 of bb2113989478db0ae1dfbf6450079252"
"FileHash-SHA1","8249c08bc5b032dfa1d2ccca7d3988c494e8697e","SHA1 of 7b478edc2b74d7ecdc6b1d9532c9e7f8"
"FileHash-SHA1","863abd126ff83a5865c6508f12b332a48c7157f7","SHA1 of 36e60c00a64baa014cf7a44cb9c9f410"
"FileHash-SHA1","86771a63a2e2c906b8a3eb9f24653875e91173e4","SHA1 of 5ba950833dc55fe30f1e24cbcf1dea3c"
"FileHash-SHA1","867957e9227f2651b7f2ae1a49d929cd95379252","SHA1 of 942d540f7608752233800aeb66bc8dc7"
"FileHash-SHA1","8975b4b45b6cb3e0e658fe1f856b475296cf4440","SHA1 of 14d9d03cbb892bbbf9939ee8fffdd2b5"
"FileHash-SHA1","8f6ca55fbb9c8d422fca51e5b472f8e312f6ad96","SHA1 of b4183e52fb807689140ed5aa20808700
SHA1 of b4183e52fb807689140ed5aa20808700"
"FileHash-SHA1","924f364a37d38f41cbc2d2fc12012587a38bc8aa","SHA1 of 577497f9e9d4ea6070aa250b355dcfb1"
"FileHash-SHA1","b04d9735c3d7c8b35817e74b5419ff7e86c18ec3","SHA1 of 991ca8ecd3f4a70892cff4fb774af22b"
"FileHash-SHA1","b645ccec0667fcb3a4979935f116d9054efef57c","SHA1 of 6d0b710057c82e7ccd59a125599c8753"
"FileHash-SHA1","c634bdfae41645c41577c0afa002607cf47918cc","SHA1 of 8b4905b5d0142ebd67b103e2cdd047e3"
"FileHash-SHA1","c936daed76c5937c99c7da8b3870f4dfd4cd1d04","SHA1 of db2179161fa0fc1694bd7425d1e80a5d"
"FileHash-SHA1","cdb49eb6e4067c91ba1a40ca2561f6345ba24ce7","SHA1 of 524909cb66848b1ee2987fdc0b69b451"
"FileHash-SHA1","db0dc2912087af4a0cae375e46be3bacdb27cf75","SHA1 of 0bd06d2c17987c7b0c167f99bb4dc0b4"
"FileHash-SHA1","db140ad1b9957f4038c6f15972a7b3215d351028","SHA1 of b0353610172416a9ffcd3e7fb7bae648"
"FileHash-SHA1","e2777a70cc2985a17bba12f97ab73d7eeab9f658","SHA1 of 15baf177fc6230ce2fcb483b052eb539"
"FileHash-SHA1","ec8fce524dbc28b164f34c4711bdcd5bb7b161e7","SHA1 of e18078dca1a1f452b06ec0d9c30982b6"
"FileHash-SHA256","12efa6d0f23346f2a6081969528839cc8712676f8f1e3658b1d15cd4bd7d3b5b","SHA256 of bab0b5bb50c349cefd9dedf869eb0013"
"FileHash-SHA256","32987397ee1bff4f7f93e6abfbd3006e046f54bc6c21ea84ac4b14f595230a63","SHA256 of 36e60c00a64baa014cf7a44cb9c9f410"
"FileHash-SHA256","35ba980169bc22f8068d3c26519c265912e0a6fa6728e841ebc0eac3da4062d7","SHA256 of 942d540f7608752233800aeb66bc8dc7"
"FileHash-SHA256","3fb323ad790d26fa319577e179190c1b25840a2aeffbe11072cce48f1bafde89","SHA256 of b4183e52fb807689140ed5aa20808700
SHA256 of b4183e52fb807689140ed5aa20808700"
"FileHash-SHA256","4ea634e07feae936e033b314ed4647f7f2bec20fda55c5cdcdcfb068d74a3f22","SHA256 of 03205e90135fd84d74af8b38d1960994
SHA256 of 03205e90135fd84d74af8b38d1960994"
"FileHash-SHA256","5005742c51cca4d150675e02a0d05e33dfa6dd369a0a5ede6b2b63a1d1474ff5","SHA256 of 5ba950833dc55fe30f1e24cbcf1dea3c"
"FileHash-SHA256","576afd5d3cd2ef05d3a429f948cd7fcd00dd3dce7f3f8676b2e4732fc5b2ed82","SHA256 of 577497f9e9d4ea6070aa250b355dcfb1"
"FileHash-SHA256","5988265627e2935865a2255f90d10c83b54046137834cb4c81748f2221971a4b","SHA256 of d3947c239a07090deb7d4a9d21d68813"
"FileHash-SHA256","5b0266125ff9650ebfd7d1a24126a55cb02267f8dd9d9be2bc1de0267c495b68","SHA256 of 977d5babf7112f1b6072eaa1f3f896b8"
"FileHash-SHA256","79e21ff9142821b2e3d6e3dc8d812e86da231dbbd1217415b4add748a4c1ce3c","SHA256 of 7b478edc2b74d7ecdc6b1d9532c9e7f8"
"FileHash-SHA256","7d07e01cd5d8060118dfd9d9859cc8340f5ddc4cbecb18a900025fa525f02798","SHA256 of 8b4905b5d0142ebd67b103e2cdd047e3"
"FileHash-SHA256","824626e09bffec0ee539d0165df0d9a1ef668d32d8fcccf13708d24e108d7cf9","SHA256 of 14d9d03cbb892bbbf9939ee8fffdd2b5"
"FileHash-SHA256","8d05b45a12b4d1d7ccd0ed363d78d6981b14a035961682c59f05b0b3fca36a4d","SHA256 of e18078dca1a1f452b06ec0d9c30982b6"
"FileHash-SHA256","98c1b533c1861c8461a97e41a4c045e3a0585049b5213cb4e0bd1c61bd580a59","SHA256 of 0bd06d2c17987c7b0c167f99bb4dc0b4"
"FileHash-SHA256","9bab8ad40b4b1553f91fa4fcf36572eddb06a0eb3e015f6793a25a514f0042fa","SHA256 of 0456fa74b8cc6866c5d1ce9e15136723"
"FileHash-SHA256","ca88809cbf67cb83ac91739d3e40f2f5097ea4c7853f47db41a681c0d647c52e","SHA256 of b0353610172416a9ffcd3e7fb7bae648"
"FileHash-SHA256","d0c313a1983498abadb5ff36cb66aca5d2fc8893cbd6d40f9a85c6274fe5c8a3","SHA256 of bb2113989478db0ae1dfbf6450079252"
"FileHash-SHA256","f0e89639e3796a7b7d5ced50e84d770753e72885df7413cd5204a41b1fd6cfbe","SHA256 of 0b4f0ead0482582f7a98362dbf18c219"
